CONTENT TYPE,PROGRAM NAME,CONTENT NAME,SEASON NUMBER,PARTNER ID,IMPRESSIONS,ESTIMATED PARTNER EARNINGS,eCPM
SERIES,Karamo,S01:E89 - Unlock the Phone: Are You Really at Your Mom's? / Betrayed by My Chosen Family,1,KA-0678,14120,68.11518435000002,4.82402155453258
SERIES,Maury,S12:E67 - My Wife Cheated 3 Times...Is He My Son?,12,MS-17109,14065,64.75326180000008,4.603857931034488
SERIES,Karamo,S01:E53 - Is It a Break or a Break-Up?,1,KA-0656,14049,67.18191579999998,4.781971371627873
SERIES,Karamo,S01:E72 - Unlock the Phone: Is He Cheating With My BFF?,1,KA-0674,14040,66.56114465,4.740822268518519
SERIES,Karamo,S01:E65 - I Maced My Dad... Can Our Relationship Be Repaired? / Update: Plus Size Model Confronts Her Online Troll,1,KA-0669,13899,66.59484714999999,4.7913408986257995
SERIES,Karamo,S01:E67 - DNA Mystery: Did I Bring the Wrong Baby Home From the Hospital?,1,KA-0647,13796,65.20581709999998,4.726429189620178
SERIES,Karamo,S01:E66 - To See Your Grandson...Stop Bullying Me,1,KA-0663,13745,66.35327714999998,4.827448319388867
SERIES,Karamo,"S01:E57 - Update: ""I'll Unlock My Phone to Prove My Innocence""",1,KA-0653,13675,64.41762485000004,4.710612420475322
SERIES,Maury,S12:E77 - Secrets Revealed... I Cheated With Over 200 Men!,12,MS-1277,13553,63.04414215,4.651674326717332
SERIES,Maury,S12:E88 - I Confess... I Cheated and Paid for Sex Seven Times!,12,MS-1288,13330,61.210534049999985,4.591938038259564
SERIES,Maury,S12:E82 - Stop My 15-Year-Old From Having Her Second Baby!,12,MS-1282,13024,60.65054554999995,4.656829357340291
SERIES,The Jerry Springer Show,S07:E130 - Mistresses Attack,7,JS-0143,12890,58.54166324999999,4.541634076803723
SERIES,Karamo,S01:E55 - DNA Mystery: Was My Dead Mother Right?,1,KA-0648,12876,61.65730425000001,4.788544909133272
SERIES,Maury,S12:E84 - My Daughter Sleeps Around... You're Not Her Baby's Dad!,12,MS-1284,12873,59.36516194999995,4.611602730521242
SERIES,Maury,S12:E72 - You're Twice My Daughter's Age... I'll Prove You Cheat!,12,MS-1272,12789,59.532764100000016,4.654997583861132
SERIES,Karamo,S01:E64 - DNA Mystery: Your Family Denied Me for 41 Years,1,KA-0667,12617,60.924402800000045,4.8287550764841125
SERIES,Karamo,"S01:E69 - DNA Mystery: I'm Your Son, but Your Wife Won't Believe It",1,KA-0652,12129,57.3054377,4.724663014263336
SERIES,The Jerry Springer Show,S07:E127 - Ex-Lovers Confronted,7,JS-0142,12078,54.30041314999998,4.495811653419439
SERIES,Karamo,S01:E75 - Mom You Left Us Twice...Don't Do It Again / Family Drama Unlocked... Brother vs. Sister,1,KA-0676,11948,56.540526099999994,4.732216781051221
SERIES,Karamo,S01:E68 - My Cousin Is Ruining My Marriage / DNA Mystery: Audience Member Searching for Her Sister,1,KA-0671,11936,57.308541899999994,4.801318858914208
SERIES,Karamo,S01:E74 - DNA Mystery: Are You My Sister? / My Daughter's Father Is a Deadbeat,1,KA-0672,11484,55.05515960000002,4.79407520027865
SERIES,Karamo,S01:E79 - Nina Parker on Body Positivity / My Fiance Fat Shames Me / I Lost 200lbs and My Bff,1,KA-0677,11418,53.49994094999999,4.6855789936941665
SERIES,Karamo,S01:E71 - Update: Will a DNA Test Reveal My True Identity? / You Sabotaged My Birthday Party,1,KA-0666,11324,53.886354349999955,4.758597169728008
SERIES,Karamo,S01:E77 - Should We Stay Together for the Baby? / Update: Pitfalls of Social Media,1,KA-0681,11204,53.09907839999995,4.739296536951084
SERIES,Karamo,"S01:E73 - Unlock the Phone: Before We Get Married / Mom, Why Don't You Love Me?",1,KA-0675,11156,53.733209,4.816530028684117
SERIES,Maury,S12:E80 - Did My Husband Have Sex With My Mom? Test Him!,12,MS-1280,11130,51.408618800000006,4.618923522012579
SERIES,The Jerry Springer Show,S07:E135 - My Uncle Stole My Wife,7,JS-0145,11117,50.9581681,4.583805711972655
SERIES,Karamo,"S01:E87 - Our Marriage Is Based on Lies / Mom, Your Drinking Is the Problem",1,KA-0688,11104,53.54315495,4.821970006304035
SERIES,Karamo,S01:E76 - Unlock the Phone...Sister Betrayal / Best Friend...Are You Jealous?,1,KA-0680,11044,52.43326745,4.747669997283593
SERIES,Karamo,"S01:E80 - Mom, Will You Take a Drug Test?",1,KA-0673,11005,52.01802885000001,4.726763184915948
SERIES,The Jerry Springer Show,S07:E139 - 600 Pound Angry Mom,7,JS-0117,10973,51.45216344999993,4.6889787159391165
SERIES,The Jerry Springer Show,S07:E156 - Bizarre Jobs,7,JS-0150,10783,49.6571496,4.60513304275248
SERIES,Karamo,S01:E88 - My Husband Has a Porn Addiction / DNA Mystery: Are You My Sister?,1,KA-0689,10671,51.07122404999997,4.78598294911442
SERIES,Maury,S12:E85 - Test Him! Does My Fiance Have a Secret Sex Life?,12,MS-1285,10598,49.825846549999994,4.701438625212304
SERIES,Karamo,S01:E86 - Unlock the Phone: Over 100k Interactions / I Had to Call the Police on My Granddaughter,1,KA-0687,10477,50.01942299999996,4.774212369953227
SERIES,Karamo,"S01:E85 - DNA Mystery: Do We Have the Same Father? / Mom, the Day You Abandoned Me Still Hurts",1,KA-0686,10245,49.30410039999998,4.812503699365542
SERIES,Maury,S12:E79 - DNA Will Prove... My Five Kids Are Yours!,12,MS-1279,10229,46.90437529999997,4.585431156515786
SERIES,Karamo,S01:E82 - DNA Mystery: Did My Dad Live Around the Corner All My Life?,1,KA-0684,9817,46.523922100000014,4.739118070693696
SERIES,Karamo,S01:E84 - Why Women Cheat... a Discussion,1,KA-0685,9288,44.08604305000002,4.746559329242035
SERIES,Karamo,"S01:E78 - Help, My 16 Year Old Is Out of Control / My Boyfriend Ghosted Karamo",1,KA-0679,9267,44.532297299999975,4.80547073486565
SERIES,Karamo,S01:E81 - I Have to Tell You the Truth / I Haven't Kissed My Wife in Years,1,KA-0682,9252,43.814202850000044,4.735646654777351
SERIES,Maury,S12:E75 - You Cheated on My Brother... Your 3 Kids Aren't His!,12,MS-1275,9218,43.54798539999996,4.724233608157948
SERIES,Maury,S12:E116 - Did Maurio Have 5 Babies With 5 Women? Test Him!,12,MS-12116,9003,42.453832250000026,4.715520632011555
SERIES,Karamo,"S01:E83 - Mom, You've Never Stopped Choosing Men Over Me / Unlock the Phone: Prove You Are Not Cheating",1,KA-0683,8878,42.28520924999998,4.762920618382516
