,,,,,Date Dim,2025-07-01,2025-07-01,2025-07-01,2025-07-01,2025-07-02,2025-07-02,2025-07-02,2025-07-02,2025-07-03,2025-07-03,2025-07-03,2025-07-03,2025-07-04,2025-07-04,2025-07-04,2025-07-04,2025-07-05,2025-07-05,2025-07-05,2025-07-05,2025-07-06,2025-07-06,2025-07-06,2025-07-06,2025-07-07,2025-07-07,2025-07-07,2025-07-07,2025-07-08,2025-07-08,2025-07-08,2025-07-08,2025-07-09,2025-07-09,2025-07-09,2025-07-09,2025-07-10,2025-07-10,2025-07-10,2025-07-10,2025-07-11,2025-07-11,2025-07-11,2025-07-11,2025-07-12,2025-07-12,2025-07-12,2025-07-12,2025-07-13,2025-07-13,2025-07-13,2025-07-13,2025-07-14,2025-07-14,2025-07-14,2025-07-14,2025-07-15,2025-07-15,2025-07-15,2025-07-15,2025-07-16,2025-07-16,2025-07-16,2025-07-16,2025-07-17,2025-07-17,2025-07-17,2025-07-17,2025-07-18,2025-07-18,2025-07-18,2025-07-18,2025-07-19,2025-07-19,2025-07-19,2025-07-19,2025-07-20,2025-07-20,2025-07-20,2025-07-20,2025-07-21,2025-07-21,2025-07-21,2025-07-21,2025-07-22,2025-07-22,2025-07-22,2025-07-22,2025-07-23,2025-07-23,2025-07-23,2025-07-23,2025-07-24,2025-07-24,2025-07-24,2025-07-24,2025-07-25,2025-07-25,2025-07-25,2025-07-25,2025-07-26,2025-07-26,2025-07-26,2025-07-26,2025-07-27,2025-07-27,2025-07-27,2025-07-27,2025-07-28,2025-07-28,2025-07-28,2025-07-28,2025-07-29,2025-07-29,2025-07-29,2025-07-29,2025-07-30,2025-07-30,2025-07-30,2025-07-30,2025-07-31,2025-07-31,2025-07-31,2025-07-31,2025-08-01,2025-08-01,2025-08-01,2025-08-01,2025-08-02,2025-08-02,2025-08-02,2025-08-02,2025-08-03,2025-08-03,2025-08-03,2025-08-03,2025-08-04,2025-08-04,2025-08-04,2025-08-04,2025-08-05,2025-08-05,2025-08-05,2025-08-05,2025-08-06,2025-08-06,2025-08-06,2025-08-06,2025-08-07,2025-08-07,2025-08-07,2025-08-07,2025-08-08,2025-08-08,2025-08-08,2025-08-08,2025-08-09,2025-08-09,2025-08-09,2025-08-09,2025-08-10,2025-08-10,2025-08-10,2025-08-10,2025-08-11,2025-08-11,2025-08-11,2025-08-11,2025-08-12,2025-08-12,2025-08-12,2025-08-12,2025-08-13,2025-08-13,2025-08-13,2025-08-13,2025-08-14,2025-08-14,2025-08-14,2025-08-14,2025-08-15,2025-08-15,2025-08-15,2025-08-15,2025-08-16,2025-08-16,2025-08-16,2025-08-16,2025-08-17,2025-08-17,2025-08-17,2025-08-17,2025-08-18,2025-08-18,2025-08-18,2025-08-18,2025-08-19,2025-08-19,2025-08-19,2025-08-19,2025-08-20,2025-08-20,2025-08-20,2025-08-20,2025-08-21,2025-08-21,2025-08-21,2025-08-21,2025-08-22,2025-08-22,2025-08-22,2025-08-22,2025-08-23,2025-08-23,2025-08-23,2025-08-23,2025-08-24,2025-08-24,2025-08-24,2025-08-24,2025-08-25,2025-08-25,2025-08-25,2025-08-25,2025-08-26,2025-08-26,2025-08-26,2025-08-26,2025-08-27,2025-08-27,2025-08-27,2025-08-27,2025-08-28,2025-08-28,2025-08-28,2025-08-28,2025-08-29,2025-08-29,2025-08-29,2025-08-29,2025-08-30,2025-08-30,2025-08-30,2025-08-30,2025-08-31,2025-08-31,2025-08-31,2025-08-31,2025-09-01,2025-09-01,2025-09-01,2025-09-01,2025-09-02,2025-09-02,2025-09-02,2025-09-02,2025-09-03,2025-09-03,2025-09-03,2025-09-03,2025-09-04,2025-09-04,2025-09-04,2025-09-04,2025-09-05,2025-09-05,2025-09-05,2025-09-05,2025-09-06,2025-09-06,2025-09-06,2025-09-06,2025-09-07,2025-09-07,2025-09-07,2025-09-07,2025-09-08,2025-09-08,2025-09-08,2025-09-08,2025-09-09,2025-09-09,2025-09-09,2025-09-09,2025-09-10,2025-09-10,2025-09-10,2025-09-10,2025-09-11,2025-09-11,2025-09-11,2025-09-11,2025-09-12,2025-09-12,2025-09-12,2025-09-12,2025-09-13,2025-09-13,2025-09-13,2025-09-13,2025-09-14,2025-09-14,2025-09-14,2025-09-14,2025-09-15,2025-09-15,2025-09-15,2025-09-15,2025-09-16,2025-09-16,2025-09-16,2025-09-16,2025-09-17,2025-09-17,2025-09-17,2025-09-17,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2025-09-19,2025-09-19,2025-09-19,2025-09-19,2025-09-20,2025-09-20,2025-09-20,2025-09-20,2025-09-21,2025-09-21,2025-09-21,2025-09-21,2025-09-22,2025-09-22,2025-09-22,2025-09-22,2025-09-23,2025-09-23,2025-09-23,2025-09-23,2025-09-24,2025-09-24,2025-09-24,2025-09-24,2025-09-25,2025-09-25,2025-09-25,2025-09-25,2025-09-26,2025-09-26,2025-09-26,2025-09-26,2025-09-27,2025-09-27,2025-09-27,2025-09-27,2025-09-28,2025-09-28,2025-09-28,2025-09-28,2025-09-29,2025-09-29,2025-09-29,2025-09-29,2025-09-30,2025-09-30,2025-09-30,2025-09-30
92,Judge Mathis,Gunning For Her Neighbor,23,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,081","2,622","6,703","2,220.98",,,,,,,,,,,,,"4,008","2,335","6,343","2,017.21","3,019","2,370","5,389","1,947.44",,,,,,,,,,,,,3,0,3,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,162","1,546","3,708","1,303.64","2,934","1,937","4,871","1,540.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,430","1,630","4,060","1,323.08",,,,,,,,
93,Judge Mathis,A Scantily Clad Suit,23,83,US-43855829-31755430-31639940,,,,,,,,,"3,405","2,514","5,919","2,091.96",,,,,,,,,,,,,"4,080","3,795","7,875","2,619.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,747","3,066","4,813","1,741.60",660,5,665,46.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,131","3,102","6,233","1,961.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,The People's Court,Exes Wedding War,21,6,US-78553550-31743987-31639941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,078","2,556","6,634","2,381.67",,,,,,,,,,,,,"4,017","2,296","6,313","2,096.28","3,950","2,130","6,080","2,037.80",,,,,,,,,,,,,,,,,"3,073","2,634","5,707","2,194.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,614","1,454","4,068","1,507.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,395","1,553","4,948","1,340.23",,,,,,,,,,,,,,,,,,,,,,,,,"3,954","2,368","6,322","1,948.55",,,,,,,,
95,Judge Mathis,Too Passionate For Parenting,23,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,076","2,773","6,849","2,215.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,567","2,697","4,264","2,148.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,1.54,,,,,,,,,"3,504","2,103","5,607","1,667.60","3,046","2,060","5,106","1,602.77",,,,,,,,,,,,,,,,,,,,,1,1,2,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,798","1,646","4,444","2,678.08",,,,
96,Judge Mathis,You're Just Toxic,23,85,US-43764513-31755430-31639940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,076","3,170","7,246","2,053.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,367","3,709","7,076","2,262.27",,,,,,,,,,,,,,,,,"2,842","2,327","5,169","1,796.32",,,,,,,,,,,,,,,,,,,,,,,,,"3,344","2,381","5,725","1,721.57",,,,,,,,,"2,826","2,783","5,609","1,767.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,338","2,217","5,555","1,731.52",,,,,,,,,,,,,,,,,,,,
97,Judge Mathis,Family’s Not Cut Out To Work Together,23,62,,,,,,"4,067","2,792","6,859","2,244.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,554","2,257","5,811","1,967.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,592","2,122","4,714","1,597.10",,,,,,,,,,,,,,,,,,,,,,,,
98,The People's Court,Did A Dad's Punishment Go Too Far?,19,35,US-79053410-31743986-31639941,,,,,,,,,,,,,,,,,"3,956","2,066","6,022","1,880.08","4,057","2,038","6,095","1,835.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,692","3,828","7,520","3,204.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,978","3,832","6,810","3,040.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,420","2,154","5,574","1,725.10","3,757","2,863","6,620","2,315.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,The People's Court,Father/Daughter Crisis,19,122,US-80014280-31743986-31639941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,716","2,760","6,476","2,351.18",,,,,"3,834","3,507","7,341","2,795.00",,,,,,,,,,,,,"3,998","3,016","7,014","2,283.84","3,840","3,548","7,388","2,576.55",,,,,,,,,"3,876","3,447","7,323","2,519.73",,,,,,,,,,,,,"4,057","3,389","7,446","2,507.68",,,,,"3,665","2,920","6,585","2,145.34","3,358","3,020","6,378","2,136.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Judge Mathis,Room For Rent,23,64,,,,,,,,,,,,,,"4,047","2,589","6,636","2,134.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,410","2,187","5,597","1,843.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,088","2,054","5,142","1,603.74",,,,,,,,,,,,,,,,
101,Judge Mathis,Threatening An Ex,23,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,047","2,377","6,424","1,908.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,455","2,669","5,124","2,211.05","2,433","2,815","5,248","2,231.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,288","2,274","5,562","1,755.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,174","1,994","5,168","1,541.45",,,,,,,,,,,,,,,,
102,The People's Court,Tree-Trimming Turmoil,19,101,US-78933861-31743986-31639941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,046","3,102","7,148","2,572.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,368","2,895","6,263","2,341.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Judge Mathis,Trying To Make It Official,23,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,772","2,663","5,435","2,110.19",,,,,,,,,,,,,"3,101","2,524","5,625","1,900.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,993","2,402","5,395","1,806.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,044","2,545","6,589","1,908.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,460","2,121","5,581","1,614.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Judge Mathis,Hooked On Opioids,23,36,US-43764572-31755430-31639940,,,,,,,,,,,,,,,,,,,,,,,,,"4,037","3,053","7,090","2,389.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,461","3,099","5,560","2,014.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,156","3,012","6,168","1,732.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,709","1,922","4,631","1,486.97","1,440",13,"1,453",429.59,"3,145",5,"3,150",409.32,,,,,"2,777","1,998","4,775","1,463.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Judge Mathis,Car Sale Gone Sour,23,27,,,,,,,,,,"4,012","2,422","6,434","1,942.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,151","2,302","4,453","1,804.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,305","1,841","5,146","1,529.13",,,,,,,,,"3,959","2,542","6,501","2,006.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,0.83,,,,,,,,,,,,,,,,,,,,,,,,,"2,419","1,585","4,004","1,242.91",,,,,,,,
106,Judge Mathis,Seeking Treatment For Heroin,23,6,US-43810154-31755430-31639940,,,,,"3,982","2,556","6,538","1,987.81","3,382","3,463","6,845","2,231.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,075","3,718","6,793","2,401.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,667","4,022","6,689","2,586.48",,,,,,,,,,,,,,,,,"2,074","3,195","5,269","1,983.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,259","1,975","4,234","1,621.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,853","2,973","5,826","1,690.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,The People's Court,Harassed By Her Boss?,19,131,US-78978858-31743986-31639941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,982","3,514","7,496","2,814.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,616","2,955","6,571","2,289.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0.06,,,,,,,,,"3,976",40,"4,016",886.11,13,0,13,0.83,7,0,7,11.20,16,0,16,22.71,19,0,19,5.93,18,0,18,24.78,11,0,11,3.17,12,0,12,1.38,"3,729",39,"3,768",540.23,15,0,15,2.61,12,0,12,5.15,24,0,24,21.10,18,0,18,33.28,10,0,10,3.06,14,0,14,11.13,28,0,28,77.07,11,0,11,16.29,9,0,9,3.28,18,0,18,7.80,"1,254",5,"1,259",165.23,11,0,11,4.74,23,0,23,32.29,9,0,9,6.14,11,0,11,15.87,31,0,31,42.17,17,0,17,27.98,8,0,8,7.15,19,0,19,24.38,,,,,,,,,68,0,68,226.02,55,0,55,74.20,23,0,23,21.18,12,0,12,7.49,15,0,15,2.41,16,0,16,14.49,13,0,13,24.96,13,0,13,35.96,11,0,11,6.86,20,0,20,7.41,16,0,16,21.60,8,0,8,5.07,10,0,10,0.23,15,0,15,3.83,10,0,10,2.33,8,0,8,8.60,21,0,21,23.08,17,0,17,5.12,25,0,25,22.46,"2,457",9,"2,466",302.65,9,0,9,11.18
109,The People's Court,Suing A Sister-In-Law,19,148,US-80014282-31743986-31639941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,960","3,067","7,027","2,555.90",,,,,,,,,"3,632","3,196","6,828","2,524.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,725","3,169","6,894","2,533.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Judge Mathis,Unhappy Birthday Party,23,30,,,,,,,,,,,,,,"3,957","2,584","6,541","2,119.15",,,,,,,,,,,,,,,,,,,,,2,1,3,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,403","2,546","5,949","2,013.76",,,,,"3,226","2,403","5,629","1,967.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,265","2,613","5,878","1,987.52",,,,,,,,,,,,,2,1,3,0.80,3,1,4,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,The People's Court,Dog Mating Disaster,19,143,US-79964663-31743986-31639941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,949","3,407","7,356","2,979.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Judge Mathis,Paying Up For The Car,23,86,,,,,,"3,936","2,423","6,359","2,337.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,580","2,737","4,317","2,143.21",,,,,1,2,3,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,111",1,"1,112",110.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,7,1.58,,,,,,,,,"3,431","2,112","5,543","1,709.38",,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0.01,,,,,,,,,,,,,"3,296","1,729","5,025","1,401.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,711","1,618","4,329","1,277.42",,,,,,,,
113,Judge Mathis,Fumbling With The Keys And Relationship,23,79,US-43764571-31755430-31639940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,936","2,794","6,730","2,293.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,310","2,491","4,801","1,960.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,"2,458","2,498","1,713.64","2,326",32,"2,358",351.46,,,,,,,,,,,,,,,,,"2,291","2,651","4,942","2,118.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,240",57,"3,297",313.69,,,,,"3,142","2,387","5,529","1,768.83",,,,,,,,,,,,,"3,066","2,941","6,007","1,724.01",,,,,"2,997","2,269","5,266","1,720.21",281,3,284,44.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Judge Mathis,From Strangers To Sisters,23,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,931","2,731","6,662","2,090.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1.36,,,,,,,,,,,,,,,,,"2,718","2,859","5,577","2,285.36",,,,,,,,,,,,,,,,,"2,971","2,334","5,305","1,879.34",,,,,,,,,,,,,,,,,,,,,"2,209","2,489","4,698","1,932.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,659","2,205","5,864","1,738.48",,,,,,,,,1,1,2,0.11,,,,,,,,,,,,,"3,393","2,141","5,534","1,642.20",,,,,,,,,1,1,2,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,951","1,583","4,534","1,220.16",,,,,,,,
