,,,,,Date Dim,01-10-2025,01-10-2025,01-10-2025,01-10-2025,02-10-2025,02-10-2025,02-10-2025,02-10-2025,03-10-2025,03-10-2025,03-10-2025,03-10-2025,04-10-2025,04-10-2025,04-10-2025,04-10-2025,05-10-2025,05-10-2025,05-10-2025,05-10-2025,06-10-2025,06-10-2025,06-10-2025,06-10-2025,07-10-2025,07-10-2025,07-10-2025,07-10-2025,08-10-2025,08-10-2025,08-10-2025,08-10-2025,09-10-2025,09-10-2025,09-10-2025,09-10-2025,10-10-2025,10-10-2025,10-10-2025,10-10-2025,11-10-2025,11-10-2025,11-10-2025,11-10-2025,12-10-2025,12-10-2025,12-10-2025,12-10-2025,13-10-2025,13-10-2025,13-10-2025,13-10-2025,14-10-2025,14-10-2025,14-10-2025,14-10-2025,15-10-2025,15-10-2025,15-10-2025,15-10-2025,16-10-2025,16-10-2025,16-10-2025,16-10-2025,17-10-2025,17-10-2025,17-10-2025,17-10-2025,18-10-2025,18-10-2025,18-10-2025,18-10-2025,19-10-2025,19-10-2025,19-10-2025,19-10-2025,20-10-2025,20-10-2025,20-10-2025,20-10-2025,21-10-2025,21-10-2025,21-10-2025,21-10-2025,22-10-2025,22-10-2025,22-10-2025,22-10-2025,23-10-2025,23-10-2025,23-10-2025,23-10-2025,24-10-2025,24-10-2025,24-10-2025,24-10-2025,25-10-2025,25-10-2025,25-10-2025,25-10-2025,26-10-2025,26-10-2025,26-10-2025,26-10-2025,27-10-2025,27-10-2025,27-10-2025,27-10-2025,28-10-2025,28-10-2025,28-10-2025,28-10-2025,29-10-2025,29-10-2025,29-10-2025,29-10-2025,30-10-2025,30-10-2025,30-10-2025,30-10-2025,31-10-2025,31-10-2025,31-10-2025,31-10-2025,01-11-2025,01-11-2025,01-11-2025,01-11-2025,02-11-2025,02-11-2025,02-11-2025,02-11-2025,03-11-2025,03-11-2025,03-11-2025,03-11-2025,04-11-2025,04-11-2025,04-11-2025,04-11-2025,05-11-2025,05-11-2025,05-11-2025,05-11-2025,06-11-2025,06-11-2025,06-11-2025,06-11-2025,07-11-2025,07-11-2025,07-11-2025,07-11-2025,08-11-2025,08-11-2025,08-11-2025,08-11-2025,09-11-2025,09-11-2025,09-11-2025,09-11-2025,10-11-2025,10-11-2025,10-11-2025,10-11-2025,11-11-2025,11-11-2025,11-11-2025,11-11-2025,12-11-2025,12-11-2025,12-11-2025,12-11-2025,13-11-2025,13-11-2025,13-11-2025,13-11-2025,14-11-2025,14-11-2025,14-11-2025,14-11-2025,15-11-2025,15-11-2025,15-11-2025,15-11-2025,16-11-2025,16-11-2025,16-11-2025,16-11-2025,17-11-2025,17-11-2025,17-11-2025,17-11-2025,18-11-2025,18-11-2025,18-11-2025,18-11-2025,19-11-2025,19-11-2025,19-11-2025,19-11-2025,20-11-2025,20-11-2025,20-11-2025,20-11-2025,21-11-2025,21-11-2025,21-11-2025,21-11-2025,22-11-2025,22-11-2025,22-11-2025,22-11-2025,23-11-2025,23-11-2025,23-11-2025,23-11-2025,24-11-2025,24-11-2025,24-11-2025,24-11-2025,25-11-2025,25-11-2025,25-11-2025,25-11-2025,26-11-2025,26-11-2025,26-11-2025,26-11-2025,27-11-2025,27-11-2025,27-11-2025,27-11-2025,28-11-2025,28-11-2025,28-11-2025,28-11-2025,29-11-2025,29-11-2025,29-11-2025,29-11-2025,30-11-2025,30-11-2025,30-11-2025,30-11-2025,01-12-2025,01-12-2025,01-12-2025,01-12-2025,02-12-2025,02-12-2025,02-12-2025,02-12-2025,03-12-2025,03-12-2025,03-12-2025,03-12-2025,04-12-2025,04-12-2025,04-12-2025,04-12-2025,05-12-2025,05-12-2025,05-12-2025,05-12-2025,06-12-2025,06-12-2025,06-12-2025,06-12-2025,07-12-2025,07-12-2025,07-12-2025,07-12-2025,08-12-2025,08-12-2025,08-12-2025,08-12-2025,09-12-2025,09-12-2025,09-12-2025,09-12-2025,10-12-2025,10-12-2025,10-12-2025,10-12-2025,11-12-2025,11-12-2025,11-12-2025,11-12-2025,12-12-2025,12-12-2025,12-12-2025,12-12-2025,13-12-2025,13-12-2025,13-12-2025,13-12-2025,14-12-2025,14-12-2025,14-12-2025,14-12-2025,15-12-2025,15-12-2025,15-12-2025,15-12-2025,16-12-2025,16-12-2025,16-12-2025,16-12-2025,17-12-2025,17-12-2025,17-12-2025,17-12-2025,18-12-2025,18-12-2025,18-12-2025,18-12-2025,19-12-2025,19-12-2025,19-12-2025,19-12-2025,20-12-2025,20-12-2025,20-12-2025,20-12-2025,21-12-2025,21-12-2025,21-12-2025,21-12-2025,22-12-2025,22-12-2025,22-12-2025,22-12-2025,23-12-2025,23-12-2025,23-12-2025,23-12-2025,24-12-2025,24-12-2025,24-12-2025,24-12-2025,25-12-2025,25-12-2025,25-12-2025,25-12-2025,26-12-2025,26-12-2025,26-12-2025,26-12-2025,27-12-2025,27-12-2025,27-12-2025,27-12-2025,28-12-2025,28-12-2025,28-12-2025,28-12-2025,29-12-2025,29-12-2025,29-12-2025,29-12-2025,30-12-2025,30-12-2025,30-12-2025,30-12-2025,31-12-2025,31-12-2025,31-12-2025,31-12-2025
243,Maury,1 Man… 4 Babies… I'll Prove You're the Dad!,8,86,US-70110565-8528964-18720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,95,333,80.92,157,77,234,60.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,160,372,108.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,147,345,121.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,96,232,72.67,,,,,,,,,,,,,,,,,,,,,,,,,278,169,447,120.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Maury,If You Cheated With My Family ... It's Over!,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,124,402,89.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,The People's Court,Little Women: La Star In Court!,19,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,140,418,104.52,,,,,,,,
246,Maury,The Proof Is On Video...Stop Denying You're A Cheater!,15,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,158,435,112.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,115,268,84.7,,,,,,,,,,,,,,,,,,,,,126,108,234,72.07,,,,
247,Maury,I've Tested 8 Men … I Think Your Husband Is The Father!,8,151,US-70110546-8528964-18720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,116,332,95.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,148,425,112.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Maury,It's a Blizzard of Emotion ... Outrageous Maury Updates!,13,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0,124,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,69,177,50.71,277,128,405,88.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Maury,Your Husband's With Me Now ... He's Not Your Baby's Father!,12,114,,,,,,155,85,240,60.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,82,207,62.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,124,401,98.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,Maury,You Slept With an Ex ... DNA Prove I'm the Dad,12,52,US-70176045-26000-18720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,139,336,105.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,139,415,95.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,141,355,88.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,176,440,139.27,,,,,,,,
251,Maury,Did You Cheat and Get 2 Women Pregnant? Take the Test!,13,63,US-70176442-298177-18720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,66,178,53.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,151,427,114.62,,,,,,,,,,,,
252,Maury,That Home DNA Test Was Spoiled ... You're My Baby's Dad!,15,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,130,405,93.88,,,,,79,68,147,49.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Maury,3 Men Tested…Which One Of Them Is My Baby's Father,15,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,163,438,125.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Maury,Young Teen Girls Addicted to Sex and Violence,11,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,97,362,76.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,101,376,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,The People's Court,Radio Riot,19,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,122,397,90.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Maury,Will the DNA Test Prove I Have 10 Kids?,13,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,63,160,46.96,,,,,,,,,,,,,82,71,153,53.71,,,,,,,,,,,,,,,,,111,85,196,67.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,149,424,101.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,118,263,81.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,The People's Court,Family Feuding Over Rental,19,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,105,218,77.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,116,391,87.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,The People's Court,Marriage Mayhem,19,10,US-40299314-31743986-31639941,,,,,,,,,,,,,,,,,,,,,274,135,409,105.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Maury,These Teen Girls Are Wrong ... Their Babies Are Not Mine!,13,54,US-70176432-298177-18720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,148,315,111.56,,,,,,,,,,,,,274,135,409,105.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,67,293,61.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Maury,Did My Husband Sleep With My Sister-In-Law ... Test Them!,12,113,US-70176216-26000-18720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,98,336,77.26,,,,,,,,,,,,,,,,,,,,,,,,,274,142,416,110.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,80,287,66.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,114,280,86.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Maury,I Secretly Cheated...Your Sister's Baby May Be Mine!,12,64,US-70053111-26000-18720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,115,310,86.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,54,123,42.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,124,398,97.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Maury,That's Not My Baby ... I Didn't Get Your Teen Pregnant!,13,69,US-70176447-298177-18720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,110,227,78.15,,,,,,,,,,,,,262,130,392,104.38,,,,,,,,,,,,,136,168,304,109.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,156,389,118.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,169,443,120.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,127,362,96.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,81,178,66.39,,,,
263,The People's Court,Rear-End Ruckus,19,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,116,380,88.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,119,393,92.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Maury,Pregnant After Vegas ... Is One of You My Baby's Dad?,13,64,US-70176443-298177-18720,,,,,,,,,,,,,273,95,368,79.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,50,153,39.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,186,398,131.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,94,319,84.25,,,,,,,,,,,,,,,,,,,,,212,132,344,99.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,169,370,116.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Maury,The Dna Results Are In...Are These 3 Kids Mine?,15,108,US-70053244-8528966-18720,,,,,,,,,,,,,,,,,,,,,273,136,409,107.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,84,242,69.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,114,375,92.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,126,389,92.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,193,456,148.74,,,,,,,,
266,,,,,US-70110553-25999-18720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,133,406,97.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Maury,Does Charles Have 12 Kids? The Results Are In!,13,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,130,403,91.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Maury,I'm Back for Another DNA Test ... Is Your 2nd Baby Mine?,15,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,155,428,119.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
